id,account_age_days,followers_count,following_count,post_frequency_per_day,avg_word_count_per_post,avg_hashtags_per_post,avg_sentiment_score,reply_to_post_ratio,urls_per_post_ratio,bio_complexity_score,label
u1979201962624966369,758.0,21911.0,6294.0,107.75,35.0,1.0,-0.8879337313269056,1.4,0.71,0.62,1
u2739389213376836131,2355.189508550876,778.0,613.0,13.413560132885117,0.0,3.0,-0.29,0.93,0.3465429858701206,0.82,0
u5257222039290731557,441.0,14151.0,6193.0,0.0,49.0,3.0,1.01,0.44,0.94,0.47,1
u6641243621561774703,406.0,6877.0,0.0,96.0,2.0,2.116768076010411,0.9993755239118532,0.39,0.57,0.57,1
u2361428256581042728,-41.96560145445869,33938.0,8715.0,99.08,5.0,1.0,0.5501316424009907,0.85,0.71,0.44,1
u9002123942191265917,1775.0,1377.0,252.0,8.13,5.0,1.0,-0.1479805465815967,0.66,0.49,0.58,0
u8199071133032459057,1289.0,6100.0,1113.0,3.77,24.1074503219059,2.0,-0.32,0.86,0.1048642835747431,0.4480785657237389,1
u2589998170156510582,474.0,7721.0,1316.0,120.25,44.0,2.0,-0.8731449086243057,0.55,0.59,0.6,1
u2908632774101445569,394.0,-806.1965011824215,4248.0,181.78,3.0,6.0,-0.09,0.78,0.52,0.43,1
u2263163829793110257,391.0,31150.0,4575.0,95.59,24.822087277928876,6.0,0.1,0.6,0.7496746527219372,0.73,1
u8592520434344169593,64.0,2751.0,1661.0,5.62,33.69637101537255,1.0,-0.9994672457296684,0.9,0.19,0.22,0
u8565431830435276072,1403.9730156527755,98.0,5110.0,0.0,4.0,1.953062890146728,-1.23,0.85,0.69,0.3817042210627764,1
u8275648715506370115,2010.0,2651.0,409.0,-38.18297049171893,20.0,3.0,1.35,0.65,0.2812981197400603,0.4,0
u8506630930332496463,0.0,0.0,1413.0,55.11122912332992,17.0,0.0,-0.2160304243088599,1.27,0.8328469007734459,0.32,1
u7135219067549773581,0.0,0.0,3179.747416940004,-6.038341142544095,11.0,0.0,-1.78,0.75,0.95,0.56,1
u3804072156505102265,158.0,0.0,5723.0,107.24,9.383711466533054,2.5143438397026694,0.16,0.93,0.78,0.59,1
u7911056508210906238,2139.0,6668.4471756226985,586.0,1.08,35.0,0.0,0.69,0.87,0.5817376552422143,0.87,0
u8035775152843868622,1577.946360089261,-1310.519538853755,2375.0,5.93,30.0,3.0,1.161961631626279,1.1879474158711647,0.68,0.6,1
u4999729818704604233,226.0,12.0,4195.822634007318,129.65874996338192,7.0,3.0,-2.2,1.3,0.58,0.25,1
u2368858346416249358,1018.0,5616.0,871.0,201.15422122648476,14.34520048013765,3.0,-0.13,1.05,0.78,0.24,1
u5213416322930764051,1173.0,302.0,3462.5128825841334,161.6,41.0,4.0,-0.03,0.7522595684949335,0.76,0.2103451030829554,1
u6760104841765947552,539.1851292748702,1225.0,72.0,4.91,22.0,2.0,1.4,1.070749220135697,0.2009895941539007,1.123487595089539,0
u2461526022535988783,0.0,171.0,4534.0,104.29,10.0,3.0,-0.3,0.92,0.53,0.4749447465498403,1
u9333220867748994500,2161.0,4916.0,-199.77304459673283,11.41,17.0,5.0,0.8032850802330186,1.02,0.27,0.88,0
u7843016589756985609,122.0,22272.690582596068,9346.0,88.82,55.72152893121814,4.0,-0.94,0.2,0.83,0.19,1
u6092578049131669049,1321.374359776292,0.0,3243.0,62.91969282814449,47.0,0.1970546153436444,-0.4965571873582426,1.16,0.65,0.66,1
u3000097741032383462,2314.0,-1019.7728866946384,1660.0,-18.164824437593666,19.0,3.7183839620080334,-0.87,0.45,0.39,0.74,0
u2782601653500332836,0.0,385.0,2491.0,26.63,28.0,7.0,0.71,1.1,0.56,0.4,1
u5394295971199158939,2722.001360999846,3252.0,1021.0,1.97,20.0,1.0,0.18,0.35,0.3149556508205072,0.92,0
u3983476324673496168,487.0,955.0,997.0,3.17,22.0,1.0,0.61,0.1,0.26,0.16,0
u3074005623910419000,2438.0,1365.0,821.0,4.7,14.0,0.0,0.1246890624603411,0.3473235230100446,0.3542148383580595,0.793988615074518,1
u8463964587820675021,601.0,11319.0,9553.0,66.94,27.0,4.0,-1.44,0.747461254558906,0.77,0.3169591013598998,1
u9797883375386574311,349.17508775066267,60.0,2692.096205075409,271.49,8.0,0.0,-0.74,0.54,0.7858917059939741,0.23,1
u2498540785746776036,1236.5866097871713,9678.0,2740.0,64.34,33.6914116968916,3.653019991607959,-1.34,0.19,0.76,0.25,1
u9221941687838038579,309.0,8834.0,5213.0,203.78,23.0,7.0,0.93,0.41,0.82,0.38,1
u3761502959838094599,1153.0,11470.0,2963.0,197.04,11.0,3.0,-0.48,1.03,0.8,0.1180063022301461,1
u6046534852538561933,2281.0,1847.0,2294.0,-43.09796314488032,21.0,2.0,0.98,0.0,0.3303679169689417,0.52,0
u6290970450905551480,-130.2414499650774,18109.0,5535.0,62.79300179780867,23.0,6.0,0.68,0.52,0.83,0.61,1
u1800698567884328147,508.0,0.0,803.0,118.16,40.0,2.0,-0.59,0.85,0.7,0.38,1
u3429004788659488960,1523.0,15706.0,2621.0,127.32,8.0,5.0,0.65,1.1,0.5,0.11,0
u9813438678824142191,2059.0,2689.0,2965.8873272614583,4.52,-0.390120655549655,0.0,0.04,0.54,0.1601482734656307,0.68,0
u6266547853326058898,2760.0,1776.0,517.0,0.65,23.0,0.0,-0.5253599873349382,0.0,0.24,0.74,0
u4360498942253951546,1296.0,8736.0,7063.0,141.57,51.0,1.0,0.83,0.67,0.7539102452857709,0.73,1
u2689013879163038542,2083.0,3353.0,2424.0,6.75,24.0,3.0,0.59,0.8579659492861411,0.42,1.0,0
u8128094148794312935,867.0,-2156.808374552388,5559.0,223.05842878973743,40.0,-0.4608784126968323,-0.57,0.84,0.51,0.78,1
u2892631034154155556,647.0,0.0,2173.0,121.25,20.0,6.146672620175317,0.8773917613236801,0.45,0.92,0.12,1
u1350420438715542238,3355.0,2829.0,347.0,6.4,24.0,0.0,0.1730261772733514,0.3521819933681285,0.14,0.34,0
u9781479820053659507,901.0,1365.0,1044.0,6.02,34.59796013208714,2.0,0.6,0.57,0.27,0.17,0
u1972464035559182433,3.0,34352.0,6427.0,124.44,16.0,4.0,-1.1185014125740556,0.7,0.69,0.18,1
u3774190687420600694,3226.0,3339.213194326268,2252.0,3.4,22.0,2.0,0.4,0.3377890707825549,0.18,0.7116255335671593,0
u7953468690523997933,855.0,24028.0,6045.0,56.9381111286934,45.0,2.0,0.0,1.25,0.74,0.78,1
u1599852388276421471,2434.0,1450.0,1581.0,6.24,14.845494607854125,0.3294164136674152,1.78,0.41,0.21,0.19,0
u4780462370264275337,987.056725385097,33929.0,0.0,215.09,25.0,2.0,-0.41,0.46,0.39,1.1044195830439367,1
u7790724533663103400,1988.6326353576217,20.0,3000.0,177.32,39.0,10.933508414536089,0.77,0.95,0.91,0.19,1
u7527945643404625818,2243.0,3140.0,235.0,10.13,10.862880922465362,1.0,0.55,0.94,0.22,0.47,0
u1443937668379994755,2736.0,831.6623744915573,1463.0,6.87,2.0,2.0,0.13,0.46,0.2240833423869644,0.16,0
u8029335866903495240,2441.0,6459.0,3426.0,34.38,13.0,4.0,-0.07,1.12,0.9586166291864154,0.65,1
u3892092606782521651,1017.0,4055.1496576900913,1308.0,2.25,24.0,1.0,-0.7605914586847318,0.38,0.1657564813956903,1.1694391648512448,0
u4584045837476721589,1913.0,127.0,7882.0,47.77387249222306,8.0,10.65757202253285,0.77,1.27,0.87,0.8190296142236718,1
u4506568537866480037,849.0,22311.088601917523,4316.0,236.8355207454601,38.0,0.0,0.6389805512603236,1.34,0.87,0.3879424124588599,1
u5795819735095206611,0.0,8820.0,4995.0,98.09,44.0,7.0,0.02,0.69,0.49,0.57,1
u2785939681998978549,2713.0,2298.0,0.0,2.81,17.852140586267183,3.0,0.56,0.05,0.44,1.0,0
u8682044369190379303,2048.0,23834.0,3770.2720335881527,57.86,17.0,7.109687262939138,-1.12,1.51,0.81,0.71,1
u1466724956070942345,683.0,0.0,1243.0,85.46,1.0,3.0,-1.65,0.88,0.81,0.5315944783257781,1
u8686977987501827464,61.0,111.0,1134.3204922831274,0.0,50.0,4.0,-0.94,1.11,0.67,0.47,1
u9353758478986975505,1250.0,3196.0,2101.0,8.34,24.813062549081508,2.0,0.8711481425792921,0.79,0.12,0.85,0
u7267517273095770978,2104.0,3273.0,1128.0,3.35,29.0,0.5117768199754693,-0.32,0.4427802754443525,0.01,0.6,0
u6422010649171472642,2079.0,5882.0,427.302423638904,8.690647381252921,25.0,1.0,-0.51,0.5988538005390897,0.5150903138843942,1.17,0
u9810308971693182590,3137.0,1872.0,1222.0,-8.964325044468882,16.0,0.0,0.9,0.52,0.5314660586018506,0.546837775869423,0
u3995752566836737003,1706.0,1721.0,918.0,7.87,0.0,0.0,0.79,0.58,0.25,0.14,0
u8915630523003203004,3778.696387549178,2192.0,3250.0,0.58,10.370948987143654,2.0,0.47,0.14,0.17,0.5440934743284301,0
u5587696510860524858,2364.0,0.0,2476.0,-27.27977931323724,13.0,0.0,-0.26,0.75,0.34,0.36,0
u5068765387542220484,1950.0,3619.0,856.0,3.97,17.0,0.7691262808223815,1.16,0.38,0.05,0.52,0
u6436701466012763967,2995.7383334636947,0.0,2519.0,4.78,15.0,1.0,1.01,0.7,0.4038852887044061,0.93,1
u5914462602834403613,1206.0,2939.0,3032.190062764957,19.25295392473264,15.0,0.0,0.62,0.2742044815314919,0.34,0.49,0
u9288379085666046638,591.0,20062.0,6689.0,89.8,6.077743165457864,0.0,-0.69,1.11,0.67,0.66,1
u3252096132093592944,3535.1893128433576,989.0,2945.9985538588016,2.05,0.5535786736213,2.22854284866862,-0.18,0.1881267393469504,0.21,0.0,0
u6015328039924551652,2310.0,2722.0,2146.0,7.29,28.0,3.410492163028644,-0.18,0.08,0.29,0.12,0
u7006484015164297961,894.0,-314.1760446076876,5742.0,66.24,45.0,8.0,0.23,0.96,0.93,0.2697628568500755,1
u5569753528791750642,407.5313359409345,0.0,937.0,3.79,14.782475699152013,0.0,0.81,0.69,0.43,0.46,0
u9057122519817967810,923.0,0.0,1382.0,67.1,58.0,6.0,-0.86,1.28,0.58,0.41,1
u6885438879252738273,1207.0,288.0,1844.0,10.49,10.0,2.0,0.1861439516029635,0.62,0.25,0.4599469140172056,0
u7574998134878581589,1354.0,3382.0,294.0,1.28,19.0,0.5992225019441737,0.1039812952081085,0.63,0.34,0.38,0
u6333249618774895238,902.0,1974.0,1159.0,11.69,0.0,1.0,0.04,0.72,0.63,0.5175783572460667,0
u5811077433680752385,1373.0,3076.0,1746.0,8.34,22.47002842725116,0.0,-1.27,0.6,0.22,0.0,0
u8463064986450942049,1191.0,115.0,2379.0,9.4,21.0,3.0,0.58,0.93,0.59,0.6648693428346941,0
u5637321741925849660,1356.0,3670.0,0.0,-3.664873452672442,18.4257930221691,1.5770568455762926,-0.07,0.1509725075726083,0.2,0.61,1
u3141648389909089492,872.241014715972,0.0,3514.0,13.55,43.0,7.0,0.75,1.4,0.69,0.29,1
u6187233011872669657,3321.9152611198742,-617.6759851342863,2417.8326559476677,3.9,21.0,2.0,0.53,0.53,0.3,1.23,1
u8104088072314151722,3525.0,829.0,1349.0,1.86,11.17632064941844,1.0,0.83,0.21,0.13,1.23,0
u2959302097787352819,2313.0,4012.92590686913,2955.0,28.22,10.0,6.0,1.73,1.6868403794258162,0.6,0.74,1
u3051006309782690751,1118.0,3940.0,588.0,13.65,19.0,0.0,0.0244783111002096,0.78,0.4305206509322861,0.51,0
u5147244960578519783,3247.0,0.0,0.0,8.28,7.145651104899389,2.0,1.31,0.59,0.14,0.92,0
u6457010352151213444,2413.0,1101.0,625.0,4.78,12.310424226763615,2.0,0.91,0.34,0.52,0.6,0
u1055851714405853025,716.4607813382188,13329.863215450108,2673.0,223.6,13.0,9.0,-0.3073111633666378,1.39,0.68,0.610120055136153,1
u2636500378383178522,338.0,5150.0,1465.0,181.48,13.54940376212777,10.0,-1.7830978964932425,0.82,0.99,0.1271836628681539,1
u9057897420226869271,1631.0,5211.0,4904.0,101.06,36.0,5.0,-1.89,0.25,0.57,0.06,1
u8387629708225161220,1641.0,49.0,5008.0,148.15,5.0,5.0,-2.29,0.24,0.42,0.43,1
u4672837944712917015,2945.2070278185274,10622.621419838022,323.0,3.37,20.0,0.0,-0.1,0.66,0.1406226096218222,0.91,0
u2916853867752077581,1081.3090561226632,188.0,7809.0,107.67,46.91905255168826,2.0,0.47,0.86,0.79,0.0261051923509419,1
u1117718713445084124,1602.0,-1027.9458296528485,0.0,7.03,23.254365470781885,0.0,0.18,0.35,0.29,0.95,0
u2224678921149372484,0.0,63.0,4065.0,13.46,10.0,8.0,-1.32,1.038728366288135,0.99,0.26,1
u5373194348656208158,973.0,347.0,4359.0,134.16,41.0,10.0,1.39,0.62,0.63,0.47,1
u5146665056533014580,1576.5066423398716,2822.0,1123.0,25.72629460907487,20.837803632889543,0.0,0.33,0.0,0.45,0.52,0
u1379335090031688762,2046.0,2238.0,2301.0,72.93,10.0,1.0,0.88,0.29,0.64,0.42,0
u2753982748937117369,1307.3925260631584,0.0,1022.2338657379628,255.22175700661288,10.0,4.0,0.6009814667630546,0.2426584297881989,0.9,0.18,1
u4906877283615759502,504.0,145.0,4183.0,65.04,7.0,3.0,1.68,1.42,0.81,0.44,1
u9873555233532456926,1015.0,16.0,4419.0,91.13,2.0,4.4910998723504125,0.7923190613273734,0.69,0.31,0.47,1
u6241904640721417449,0.0,318.0,5065.0,151.07,56.0,4.0,0.0648868138625797,0.9648664552715732,0.94,0.18,1
u7886095473230722388,1291.0,11720.88750652119,0.0,2.89,19.666780713486844,1.0,-0.1079658396173998,0.34,0.7342226527456888,0.7,0
u7934029449208473808,1840.0,3236.218129833096,1967.0,0.0,24.0,1.0,-0.21,0.18,0.54,0.81,0
u5412389275407757238,1633.0,1871.988413610148,1021.0,1.62,16.0,0.0,0.87,0.1141969195687942,0.0463797203575364,0.86,0
u7284838660331191152,657.0,2891.112149900873,236.0,2.13,14.0,0.7373553477666727,0.31,0.53,0.32,0.8,0
u9509790709032153373,2474.0,-30.724494879545603,2126.0,3.12,22.0,0.0,0.21,0.6789410348973767,0.18,0.64,0
u6875239598850901589,0.0,0.0,2302.0,143.77,13.126844830332889,3.457974858653996,-0.28,0.73,0.59,0.09,1
u9500976438731295643,1245.0,11829.0,6000.0,45.89,6.0,0.0,-1.01,0.3,0.82,0.13,1
u3112238579916272106,2513.1576253061185,3093.0,102.0,34.94701695252085,7.0,1.0,0.25,0.54,0.16,0.84,0
u3708265337637642217,2132.0,2583.7266575408376,2422.0,4.09,21.81631523644669,0.0,0.3185686807131117,0.31,0.7628893996141808,0.32,0
u2595093024831576697,913.8102857371324,124.0,6609.0,51.279072725629206,6.213429849854818,2.0,0.76,0.54,0.82,0.42,1
u4095107686535371047,1922.0,4838.0,0.0,46.54800881341306,29.0,0.4483503776217185,-0.29,0.8983091812199232,0.47,0.84,0
u3230817854180812681,760.0,350.0,2212.0,130.45,8.0,5.0,-1.2754958933772724,1.03,0.78,0.62,1
u2246920121040284717,2270.0,591.0,381.0,-43.09796314488032,21.0,0.0,-0.46,0.24,0.47,0.4,0
u5614429337494962876,2490.188773854988,3580.0,13.181929243447485,6.55,26.0,0.7243919413210677,0.0937234406416045,0.46,0.45,0.57,1
u2366202828280378418,846.9915101760794,19256.404472695613,6079.0,8.54,33.3491411862145,3.5502763620569024,0.81,1.1103459193239205,0.86,0.34,1
u2026841159584221348,1328.0,308.0,7597.0,105.43,6.0,5.0,0.13,0.63,0.92,0.45,1
u1401493244055982197,-130.2414499650774,22886.0,0.0,49.89,11.0,6.0,-0.14,0.29,0.71,0.61,1
u4419943242646590371,2710.396291871621,2624.0,1579.0,3.82,9.0,2.0,0.34,0.77,0.39,0.3194948771453815,0
u5550143005723188785,1280.1442612508656,14586.355458713344,9099.371654303268,0.0,0.6272659860800145,3.0,-0.46,0.82,0.6,0.57,1
u1487164737048326954,831.0,-1250.5140873402524,2382.0,0.0,7.0,2.0,0.43,0.66,0.2,0.38,0
u7750168742377505916,1127.0,299.0,5445.0,216.71,9.471841471364794,6.0,1.74,0.76,0.5,0.4,1
u6974398525770265689,969.0,0.0,4331.0,120.26,8.0,4.050006533081078,0.22,0.3,0.37,0.83,1
u3001116330858912767,20.0,162.0,1861.0,162.66,28.0,3.0,-1.04,1.83,0.4516157473513451,0.47,1
u7065708097972002734,2847.0,1648.0,2359.0,11.67,15.0,1.0,0.78,0.98,0.25,0.67,1
u3446632179736351339,431.0,1465.0,-919.4550997894166,5.45,3.0,0.0,0.02,0.62,0.21,0.55,0
u7619755706067207081,2882.0,6153.537593430166,3437.0,238.26,54.0,1.0,1.02,0.98,0.82,0.41,1
u1582625848222436026,2084.0,917.0,1640.0,8.82,11.0,4.109326472780972,0.25,0.4559764489319096,0.1,0.57,0
u1246009123084332102,561.0,1654.0,378.0,6.05,8.979737833957122,3.0,1.87,0.5646855537379069,0.12,0.48,0
u5451398694261850877,1932.8202144697264,7160.0,1673.282810648544,191.88,27.0,5.0,-0.87,0.9,0.74,0.68,1
u1104679360709260390,1004.0,0.0,5560.0,131.4371746661768,8.0,4.0,0.51,1.66,0.68,0.48,1
u5267398307617103717,597.0,0.0,5593.0,0.0,5.085393504542664,0.0,0.3765546252855649,0.26,0.81329072854939,0.6127163167638049,1
u1044497605840880590,3880.0,550.0,493.9405552476919,-3.6834576658827194,18.673916856929957,1.0,-0.12,0.26,0.3,1.2198479726803733,0
u3945027722875747859,1199.0,3755.0,35.0,0.0,14.0,0.0,-0.32,0.94,0.24,0.16,0
u1352339122866682160,567.0,161.0,1899.0,95.46,38.0,7.0,1.39,1.1,0.7,0.19,1
u7553886625044470991,2139.0,5613.856203044545,393.0,6.07,3.0,0.0,-0.43,0.3591345753028683,0.01,0.4289677341509808,0
u3892775298200441870,3147.0,10574.537480548128,0.0,13.61,14.0,2.0,0.45,0.27,0.47,0.64,0
u9506591689844178844,921.201301871861,307.0110739968352,627.0,146.12,10.0,-0.1283792524347826,0.48,0.13,0.89,0.43,1
u8973192940573545485,2613.0,0.0,726.0,6.4,6.0,0.0,0.39,0.7950001431550251,0.18,0.69,0
u9601464694488289224,941.0203483748802,20470.57885644285,5703.0,88.74,23.0,5.0,0.3653947123470424,1.71,0.87,0.46,1
u2210445761020124986,718.0067760189133,8493.0,1742.0,263.73,50.0,6.884403007363342,-1.08,0.78,0.6,0.5,1
u9576422653236680539,2022.0,4689.0,2078.0,2.56,18.0,0.0,-0.598107356004543,0.33,0.06,0.61,0
u3635268387838761390,560.0,113.0,2907.7673604973484,119.77,28.0,0.0,-0.4,0.41,0.67,0.46,1
u2205285588444305121,0.0,81.0,2080.0,125.05,9.0,3.0,0.39,0.29,0.79,0.17,1
u7257570978316547108,1916.0,0.0,923.2307649642676,10.55,13.0,0.0,0.53,0.78,0.2099452468837215,0.82,0
u7653510774124889051,89.0,32046.0,5111.0,45.55,6.0,2.0,0.17,0.6,0.79,0.26,1
u8242527630050552525,136.0,110.0,192.0,90.69980997161416,42.0,4.0,1.4126303160185365,0.82,0.58,0.14,1
u9394103666431896502,1724.464743082174,832.0,2372.0,8.57,14.2691564360057,0.0,0.8219950090664128,0.36,0.16,0.51,0
u7179283475791201578,2085.0,5619.0,1837.0,2.1176316369634947,18.0,1.0,0.7,0.35,0.17,0.32,0
u1232012972621320633,1499.0,3227.0,861.0,7.73,18.0,2.0,0.41,0.55,0.23,0.54,0
u8079231158566150211,1992.0,1517.0,0.0,4.79,21.0,2.0,1.44,0.84,0.23,0.11,0
u8305985096758925329,1552.0,1889.0,2043.155205948792,9.63,9.0,0.0,0.2,0.0,0.1596795501372426,0.5825332459044779,0
u7096990731076154673,397.6476959450912,2215.0,-304.26561401476965,0.0,14.0,3.0,-1.12,1.0,0.52,0.75,0
u6760597792380114705,1088.2993875904554,3022.2408880391786,580.0,7.58,14.399554092670696,0.4930759245105612,0.9937763669101276,0.71,0.12,0.7,0
u4072376419010932982,3204.0,3949.0,2024.0,0.0,25.629140953394938,1.0,0.6,0.81,0.57,0.8021005268213592,0
u8696975330632088914,2599.0,2389.0,414.0,37.49379226439133,17.0,3.0,0.63,0.8,0.19,0.92,0
u9629244904830273805,1762.0,22076.0,1964.0,114.68,26.0,2.0,-0.8145986968197687,1.15,0.57,0.48,0
u2605176398572456951,2573.0,3347.0,1527.0,6.2,26.0,0.0,0.15,0.0,0.0375567557545728,0.7470144637684873,0
u6398584442763679826,2314.0,1577.2097916547468,691.2967529143606,11.28,14.0,1.0,0.13,0.74,0.4478077869864095,0.5,0
u1202505583469420306,632.0,3849.9154242519953,1935.0,6.14,36.0,0.0,0.13,0.63,0.21,0.31,0
u5074146279941613716,0.0,1498.8139112050844,1325.0,128.98,7.0,1.0,2.08,1.2624255404000595,0.67,0.7244230442837869,1
u5554024985541174294,384.0,4139.0,0.0,13.24,12.0,2.0,-0.16,0.63,0.5,0.4,0
u1421140006737513517,2195.0,2611.0,0.0,2.01,17.0,-0.353266545378307,0.34,0.0646503405105119,0.02,0.69,0
u3421559736177473705,901.0,235.0,4333.0,168.79,7.0,4.0,0.05,0.92,0.5,0.33,1
u3186554275740954547,624.3649959188368,161.0,3956.0,0.0,11.0,2.0,-1.29,0.45,0.53,0.27,1
u7397017562923695658,815.1390458174624,3163.079956523885,1603.0,2.86,26.0,2.0,1.59,0.68,0.23,0.41,0
u4857206351723808132,19.0,22590.0,3943.0,79.98,2.0,3.0,-0.82,1.22,0.64,0.12,1
u2462003043517190186,1022.0,0.0,3864.0,39.53,4.246329248392399,9.93767207331226,0.39,1.17,0.16,0.3609650689592997,1
u3654984162350386166,1387.0,5968.0,2307.0,5.7,19.0,0.3090066011073298,-0.35,0.1013467217866757,0.7425466128678334,0.46,0
u5389945278395113912,1730.0,3496.0,943.0,13.2,16.0,2.0,0.48,0.32,0.09,0.27,0
u5209271069056973035,244.0,0.0,7593.0,237.49018132580787,10.0,6.0,0.14,1.46,0.71,0.25,1
u8051030069828711816,0.0,273.0,5704.869390679541,157.93,55.0,8.0,1.23,0.73,0.4117524115823453,0.4586196405775674,1
u1060961692949220187,1202.0,192.14074554840957,1533.0,7.08,14.0,0.0,-0.33,0.81,0.05,0.42,0
u1338204574968079236,505.7738163657664,660.5879697555835,173.0,4.31,11.0,0.0,0.21,0.8752018071156747,0.12,1.0899224453851546,0
u1547597309898241261,3536.0821410986787,4594.0,0.0,11.64,13.307649384580948,0.0,-1.1726649430823055,0.0,0.4,0.82,0
u2107840810787617587,1489.0,4776.0,0.0,-19.46184988015313,23.11745863371228,0.0,0.14,0.37,0.19,0.42,0
u7284077549737493749,2055.0,4910.0,813.0,-4.266939631744744,15.0,1.0,0.12,0.31,0.2234264732812818,0.2,0
u9000170928325605232,1676.0,1216.0,1648.0,9.69,21.0,1.0,-0.2,0.62,0.19,0.81,0
u5835439047063196655,2378.0,1973.0,2128.456377380114,1.69,15.0,0.0,-0.51,0.1459000505915371,0.3,0.49,0
u6730988245603935714,833.0,20642.0,6601.0,214.52,0.0,3.0,0.5506630915188472,0.19,0.75,0.54,1
u3759632255555252625,1644.0,0.0,7185.0,147.18,10.02534131156152,1.0,-0.69,1.08,0.76,0.22,1
u4176095257088044048,1159.0,1042.0,1474.0,10.32,15.0,0.0,0.44,0.47,0.09,0.24,0
u9324484619211575519,1346.0,1183.0,0.0,6.41,21.0,0.0,-0.17,0.83,0.42,1.3100030759616406,0
u8711265289044915581,2363.0,1928.0,761.0,4.09,1.0,4.0,0.38,0.35,0.18,0.77,0
u2233005416093376555,782.0785386069241,873.0,2305.0,4.48,18.0,2.0,0.02,0.71,0.26,0.41,0
u9239792404239261050,377.0,0.0,5308.0,140.16,23.0,9.0,-0.82,0.6,0.61,0.63,1
u4574771073328911361,0.0,222.0,2621.0,194.0,10.0,4.0,0.37,0.2,0.47,0.3190938721504896,1
u6276114079976471862,3667.0,805.5591030354008,-80.7206714697905,7.04,5.0,4.184387261659634,-0.12,0.53,0.1252512463642584,0.51,0
u8648674977731863685,2095.492736273544,0.0,1646.0,0.47,16.0,2.772814977360418,0.32,0.42,0.1,0.3065809699396902,0
u3345215194112668384,523.0,42.0,1658.0,99.69,38.0,2.560222270058594,0.71,0.46,0.92,0.38,1
u1458147400685011013,2396.0,480.0,1850.9912200750168,7.59,8.0,3.0,-0.36,0.34,0.5328625053240229,0.0,0
u8560246288517892584,1092.0,806.0,580.0,7.66,19.0,0.0,0.87,0.92,0.14,0.2026460316499676,0
u8811715911705745922,363.44695483912346,16540.230758783997,2735.0,0.0,59.0,1.0,-0.74,0.67,0.76,0.67,1
u9960809266773867802,480.0,8743.485915665624,556.0,92.87,13.0,0.0,-0.21,0.03,0.8,0.2,1
u2461052196092699867,108.0,175.0,7438.086819301907,114.26,34.0,6.0,-0.14,1.26,0.83,0.51,1
u3875936455225434111,578.0,7.0,3202.0,225.27,44.0,6.277392296290358,1.99,0.57,0.62,0.29,1
u5345664655230699592,1209.0,678.6142318523662,2697.0,4.15,18.0,1.0,0.2,0.22,0.27,0.67,0
u5850601453643909797,1855.0,2855.0,781.0,0.69,11.59806860582666,4.0,0.33,0.4639246931984147,0.13,0.81,0
u4294042179977602405,1169.0,33099.0,0.0,91.24,4.746229443721733,6.0,1.1438274012509964,0.6594480482481466,0.66,0.37,1
u6395191314262312661,1391.0,7985.0,4831.0,83.24,1.0117904527767951,4.0,-0.45,0.1969064154589498,0.57,0.13,1
u8600346782874605870,2306.0,0.0,1101.0,17.1,30.0,2.0,0.6,0.07,0.27,0.6,0
u3516890879147637913,1196.0,206.0,5964.0,76.4,9.0,5.0,0.29,0.77,0.860540654773125,0.19,1
u5926985105694534195,1723.0,6281.0,1433.0,3.55,14.0,2.0,1.31,0.96,0.32,0.93,0
u3468611471907057355,364.0,1185.0,1472.0,6.54,9.0,2.0,1.01,0.75,0.76,0.14,0
u9302378544634068313,455.0,1299.5628182279934,2174.638821423195,201.95509428128844,47.32654854138318,8.0,1.34,0.37,0.65,0.13,1
u5588097567719868131,2531.0,9056.008112928848,667.0,6.48,28.0,2.0,-0.67,0.6636755681671515,0.38,0.6498107970063851,1
u8893387434493794249,1007.0,14129.833377972403,8024.0,76.91,7.0,0.0,1.7574467194741583,1.47,0.67,0.49,1
u4255216165160269327,1471.0,2121.0,1236.0,1.05,24.0,1.0,0.38,0.43,0.2,0.87,0
u3951337060847222283,1078.7832792121328,11647.0,24.0,168.53582100720024,-1.3326755260140355,6.0,1.58,0.0,0.87,0.26,1
u1269898727591063641,157.5175936736848,24806.2614746933,9869.704734737468,141.81,40.0,5.0,0.71,1.5623671378405697,0.92,0.3240628920759059,1
u6778821593019998861,0.0,0.0,0.0,13.42,17.0,3.0,-0.1,0.0,0.11,1.04,0
u8304415715669458451,20.837425293986065,23014.0,3079.0,140.52,33.77199279159406,1.0,0.09,0.64,0.42,0.74,1
u1377225232452427702,2611.0,1489.0,0.0,0.0,20.0,4.0,0.29,0.5781803581462206,0.56,0.68,0
u6048518004038934698,1087.1092126549288,23408.771455314647,3988.0,180.84,8.0,2.0,-0.05,0.39,0.8,0.7,1
u7499607059814359708,1949.0,7382.017388195138,1340.0,0.0,15.0,1.0,0.1,0.2561348665626604,0.41,0.56,0
u2722108254521758371,530.0,71.0,2083.0,3.78,12.0,6.0,0.5,1.08,0.43,0.71,1
u7648885176220848538,2223.0,0.0,709.0,0.0,14.0,2.9566584931723585,-0.07,0.4,0.08,0.85,0
u8014741247186559289,501.0,0.0,2366.0,-0.7570418978655592,6.0,7.0,2.1,1.13,0.55,0.63,1
u2636848909895184590,243.6619507932888,3381.0,4503.349583899774,79.23,0.0,4.0,0.42,1.38,0.8639618987134932,0.77,1
