id,label,account_age_days,followers_count,following_count,post_frequency_per_day,avg_word_count_per_post,avg_hashtags_per_post,avg_sentiment_score,reply_to_post_ratio,urls_per_post_ratio,bio_complexity_score
u3131277698569386984,1,2049,62,3997,120.22,5,8,-0.6,0.69,0.36,0.16
u3828665861147309110,1,327,151,305,82.87,54,6,0.1,0.0,0.91,0.71
u7994902842621467588,1,161,14840,2707,146.45,11,6,0.27,1.31,0.81,0.8
u7268127847209930807,0,2014,0,0,12.99,27,2,0.34,0.17,0.34,0.74
u6115607140573428193,1,903,57,7380,98.36,0,10,0.56,0.96,0.54,0.65
u1984330361370152095,0,1454,3575,0,6.4,13,2,1.29,0.4,0.14,0.72
u1983333171005130058,0,2236,2970,62,1.7,17,0,0.24,0.07,0.47,0.55
u4452694027688928595,0,2656,2902,0,0.0,9,3,1.0,0.84,0.18,1.68
u1316094713666603284,1,1985,6633,6712,0.0,31,3,0.13,1.16,0.73,0.68
u3358168982988060109,1,1455,9,1167,131.56,10,5,1.49,0.64,0.81,0.08
u8773306980522959396,0,2053,1253,1068,0.0,15,1,-0.61,0.18,0.4,0.87
u7207143658596597634,0,3175,1011,1869,10.37,25,2,0.6,0.99,0.5,0.0
u1968724650837069948,1,606,7510,5487,89.3,3,0,-0.37,0.13,0.76,0.42
u5314987949213459365,1,1771,236,2236,35.07,11,4,0.01,1.09,0.63,0.31
u6381809144719952364,0,1638,852,445,10.6,23,4,-0.21,0.08,0.24,0.33
u2999459058459642171,0,831,3450,0,4.45,15,0,0.07,0.36,0.55,0.68
u1032758007257895322,1,1020,116,7749,167.75,47,7,0.9,0.8,0.87,0.61
u7906932936363452685,1,0,57,3832,40.5,8,7,-0.44,1.21,0.91,0.31
u5327031911710706587,0,3364,4000,1267,7.88,27,0,-0.88,0.13,0.31,0.36
u8884475593108021916,0,2131,1269,1602,0.0,19,0,0.32,0.29,0.36,0.04
u1951392675546686734,0,0,3753,0,7.6,21,0,0.29,0.02,0.2,0.24
u2178873498709512705,0,1465,3105,360,4.16,33,0,0.57,0.4,0.19,1.22
u2250876083042751012,0,1807,1008,246,12.61,29,4,0.24,0.41,0.28,0.63
u6884433065514791251,1,912,0,4989,0.0,34,7,0.09,0.71,0.82,0.14
u8682012689090250917,1,1007,109,8660,126.43,13,2,0.65,0.28,0.75,0.47
u3274502487867218588,1,0,6146,5328,57.72,40,0,-1.02,1.11,0.54,0.65
u9390515598454646250,0,2176,4051,984,7.98,25,0,0.45,0.14,0.35,0.72
u6633701105190281127,0,2575,3975,717,5.36,10,4,-0.68,0.16,0.22,0.39
u7963926617537933035,0,2036,847,1132,2.14,20,4,0.01,0.47,0.18,1.0
u8894165559162546006,1,944,75,8823,1.54,23,6,-0.27,1.03,0.77,0.44
u3015129274246949787,1,1293,354,560,73.28,32,6,-0.61,0.68,0.77,0.29
u4956194736023437790,1,1925,32038,0,123.8,41,0,-0.2,0.13,0.86,0.1
u1061585945479353481,0,2553,4901,2905,8.45,23,1,1.6,0.44,0.14,0.64
u6541463363185231978,0,509,167,1301,9.38,20,3,-0.41,0.0,0.12,0.86
u8194849857669276229,1,1610,118,3535,234.43,50,7,-0.2,0.57,0.53,0.44
u2746884823122833346,1,508,12754,6110,152.58,6,1,0.57,0.79,0.52,0.24
u9683588024477814889,0,1674,5304,1163,15.27,13,2,-0.58,1.34,0.35,0.69
u9916249764806967939,1,1528,12284,1473,113.3,61,2,2.14,0.81,0.8,0.32
u9978787978818351671,1,119,319,2607,253.49,6,0,-0.32,0.82,0.73,0.27
u8901157562345092161,1,0,5809,3864,166.8,2,6,-0.14,0.56,0.76,0.65
u2104283741215509672,1,0,23955,3983,0.0,48,3,-0.87,1.24,0.82,0.19
u5528718759692705368,1,0,0,2753,117.72,42,3,0.51,1.83,0.59,0.55
u2675981816902346396,1,685,361,7836,189.61,15,2,0.31,0.71,0.72,0.38
u1963490837011247130,0,2386,541,2595,0.35,23,1,1.0,0.81,0.31,0.29
u9405484751103093090,0,586,0,1754,0.8,14,1,-0.55,0.59,0.08,0.66
u3625381177784432435,0,3326,3101,2151,7.45,21,0,0.62,0.49,0.29,1.28
u7664292244498543518,1,1489,13,2404,53.46,45,5,1.52,0.86,0.77,0.66
u7625886264719042278,1,42,7118,3614,59.13,25,2,-1.43,0.76,0.8,0.49
u6817245056167518008,0,1034,2164,491,1.64,11,1,-0.82,0.09,0.13,0.63
u1692200048123101533,1,0,4332,6834,58.2,24,2,-1.19,1.08,0.8,0.44
u1954938521276241414,0,2340,1761,1194,0.0,0,1,-0.42,0.12,0.08,0.86
u7810537490912698712,0,2850,870,0,0.07,13,0,0.73,0.62,0.19,0.78
u1137008218102316449,1,0,25848,0,166.19,38,0,0.51,1.53,0.41,0.55
u3203869771040776288,1,964,6139,3267,131.44,48,0,-1.64,0.86,0.59,0.82
u7704875023878207158,1,681,55,3265,156.16,32,1,-0.4,0.32,0.7,0.13
u6173548683297049089,1,960,165,2410,23.79,6,1,1.11,0.93,0.31,0.19
u4110176870762569578,1,1444,13161,5606,0.0,11,3,0.69,1.34,0.77,0.14
u3112497751320531083,0,2010,1522,2630,0.71,19,2,0.83,0.24,0.3,0.09
u1164504578705742060,0,1271,1004,520,5.95,15,0,-0.02,0.38,0.05,0.63
u4310250328535358239,1,105,2744,2270,20.89,60,1,0.84,1.19,0.74,0.32
u8049967303203011040,1,970,278,5578,73.15,38,4,-0.77,0.8,0.81,0.69
u5528922249924901668,0,2441,5101,0,5.66,15,0,-0.02,0.24,0.15,0.78
u4755774347033875321,1,1392,3,5795,152.12,30,5,2.31,1.42,0.67,0.41
u5862662593290459797,1,1217,0,3888,42.41,6,6,0.58,1.01,0.88,0.12
u3680264687100745138,0,2674,4382,1622,0.0,15,2,1.02,0.89,0.27,0.83
u3006473997895032835,1,0,0,4064,75.94,0,7,0.42,1.38,0.6,0.41
u5780444632521686718,0,2144,0,831,8.94,24,3,-0.17,0.37,0.2,0.83
u3611971140760433094,1,1074,0,4278,83.53,0,5,-0.37,1.32,0.42,0.81
u6531456109655800916,1,916,277,3776,90.81,11,4,0.04,0.13,0.91,0.76
u9792156238234819750,1,1471,10219,4592,111.63,39,3,0.04,0.7,0.48,0.72
u8705179739625367336,0,1826,2982,499,0.0,16,3,0.77,0.36,0.14,0.15
u2205470204716597393,1,259,245,5068,40.84,38,2,1.19,1.17,0.45,0.24
u9112297664307365836,0,1886,4759,1361,6.7,19,4,0.12,0.4,0.64,0.72
u7796802837860896346,1,0,19332,6223,318.2,0,2,-0.73,1.57,0.54,0.33
u7401951386405233250,1,188,0,6649,82.93,33,7,-2.21,0.91,0.78,0.35
u9555550170715460112,0,1447,2512,1670,3.51,18,0,-0.13,0.33,0.16,0.44
u9339537005545994930,0,2431,3127,1003,0.73,15,0,-1.39,0.33,0.31,0.85
u6052992438285664140,0,2044,3784,0,0.73,17,1,-0.12,0.93,0.11,0.66
u9127242325355657712,0,2959,2448,1434,0.0,17,0,0.16,0.46,0.58,0.49
u9232454155186768632,0,1797,1845,979,8.81,16,2,-0.28,0.68,0.24,0.27
u1829214790063140796,0,834,3471,1686,4.68,29,3,-0.63,0.0,0.06,0.77
u8876644662110262327,0,1403,2518,877,5.63,28,1,0.11,0.62,0.39,0.52
u3294287033607221089,1,0,231,456,194.17,34,1,-0.11,1.83,0.72,0.33
u1676405540840136078,0,2944,1699,0,0.0,17,3,0.45,0.94,0.2,0.28
u3456503558022658329,1,41,0,2505,41.33,4,4,1.46,1.02,0.8,0.25
u4012464393766947248,1,1024,14730,2547,196.38,7,2,0.13,1.29,0.59,0.24
u1996533901082755212,0,2147,0,862,10.64,4,0,0.91,0.86,0.16,0.68
u1720780764988812965,0,1615,429,758,5.92,28,0,-0.18,1.19,0.15,1.03
u2289281734976044345,0,3026,1682,39,9.88,28,0,-0.29,0.12,0.35,0.26
u9097657514567784288,1,0,152,3336,210.71,15,6,0.29,0.1,0.94,0.11
u9914748331709191542,1,1475,0,6707,0.0,47,1,-1.84,1.32,0.62,0.53
u9245627539479465459,0,966,1787,1964,9.38,40,3,-0.23,0.04,0.2,0.67
u2074545228490439677,1,1131,92,2594,0.0,11,0,0.12,1.43,0.65,0.39
u1517147355686567279,0,2494,5776,1559,6.99,21,0,0.2,0.0,0.21,0.9
u4861784427607357092,1,1122,145,3108,155.91,0,4,-1.68,0.86,0.78,0.65
u9516887920479011928,0,1260,4913,715,2.33,19,0,0.72,0.0,0.48,0.24
u9193552153464746575,1,0,0,301,158.24,43,1,0.72,0.95,0.63,0.27
u1631775246781086693,0,1253,2032,1272,2.67,17,4,-0.36,0.61,0.36,1.28
u2559801282615009666,1,610,129,8502,30.78,46,12,0.49,0.07,0.61,0.61
u6799007009747849692,1,1018,0,3313,84.13,46,6,0.58,0.78,0.85,0.25
u3859984165965507872,0,1792,3866,1006,0.11,7,2,-0.06,0.61,0.18,0.54
u4894969359775887267,0,1771,2614,1685,5.16,21,2,-0.46,0.23,0.15,0.0
u8443813363141503185,0,2239,1879,1883,3.23,23,0,0.63,0.62,0.25,0.52
u1648241190707352341,1,1593,22651,5536,134.7,10,9,-0.23,1.36,0.4,0.67
u5032957924709301174,1,122,12485,8262,64.3,40,6,-1.59,0.72,0.94,0.42
u2010679028481449703,1,1198,10587,2595,50.34,14,1,-0.17,0.87,0.82,0.77
u1655860779528049900,1,1113,236,177,28.42,54,5,-0.26,0.41,0.95,0.37
u7203074341870224239,1,650,21395,6411,106.03,5,3,0.3,1.3,0.82,0.36
u5033661619432701429,0,1658,5533,2055,6.64,19,1,0.38,0.6,0.14,0.6
u4171248020925987371,1,1994,31222,1659,0.0,11,5,1.4,0.36,0.52,0.37
u7271993633075549634,0,3120,5030,83,6.03,27,0,0.83,0.49,0.36,0.88
u8266703151475579336,1,1556,87,0,203.18,38,2,-1.49,0.94,0.54,0.12
u2059195005562002215,1,1413,0,4691,175.94,33,0,2.13,1.15,0.67,0.65
u8349926194824603148,0,2080,4932,1350,2.51,19,0,0.86,0.46,0.28,0.57
u7558396678408560086,0,1376,1648,0,7.11,27,0,0.08,0.36,0.08,0.5
u7751790572997280529,1,525,144,2325,125.7,0,7,-0.11,0.79,0.9,0.54
u8768561838318851278,0,602,5311,38,0.0,35,2,0.43,0.75,0.47,0.63
u3982542683783901194,0,1667,149,191,5.94,25,0,0.36,0.77,0.49,0.59
u9592982926152444378,0,1824,2515,168,7.32,20,0,0.76,0.79,0.69,0.37
u9200042930127665628,0,1374,375,0,0.88,9,0,-0.36,0.56,0.31,0.38
u7737179484387697569,0,1856,2110,2461,3.96,12,1,0.14,0.22,0.27,0.47
u1902527431591467869,1,2142,185,4393,100.01,66,1,0.52,0.06,0.51,0.5
u7449331949766215836,1,134,6270,6691,135.97,34,5,0.14,1.07,0.7,0.6
u1965813805865808977,0,1248,2635,243,4.18,15,1,0.04,0.22,0.16,0.9
u5109000437745582148,0,2326,1975,0,5.73,13,1,1.35,0.83,0.25,0.76
u3992381412974669106,0,1847,3374,1709,5.09,9,2,0.25,0.63,0.31,0.28
u1746415962694870201,1,801,229,1977,119.01,51,8,-0.28,0.85,0.53,0.59
u6757712417235842337,1,873,18,3982,0.0,41,5,0.15,0.72,0.84,0.44
u6761308627987132509,0,2843,3823,1509,6.61,22,0,-0.62,0.6,0.68,0.23
u4885267742877782083,0,2329,3315,0,6.48,17,1,0.61,0.07,0.24,0.71
u4753671683949330311,0,681,4089,900,11.76,20,0,2.3,0.34,0.19,0.51
u4716358357291232558,1,1586,3394,4843,75.02,54,3,0.44,0.78,0.76,0.6
u4287816318410573525,1,1548,10374,4906,86.82,51,2,-0.31,1.09,0.99,0.24
u7773701604298298883,1,1695,2354,5225,169.51,15,6,1.18,1.25,0.92,0.6
u9668883622043211104,0,1868,4228,1294,0.0,9,3,0.09,0.53,0.32,0.66
u5543211608016782767,1,0,24431,3980,0.0,11,6,0.69,1.04,0.67,0.11
u3127741007002994774,0,3026,2407,1988,5.65,11,3,0.32,0.91,0.16,0.51
u8690822453847049733,1,1145,0,8555,212.09,29,2,0.61,1.32,0.53,0.51
u2258579555221221025,1,685,13594,1890,157.84,9,5,0.87,1.61,0.89,0.48
u8361322769443379848,0,1879,1720,0,1.22,18,1,-0.04,0.57,0.47,0.21
u7141033731392927654,0,1351,6507,1135,6.08,19,2,-0.14,1.0,0.39,0.3
u6613851254876532808,0,2583,2380,0,4.71,23,0,0.32,0.51,0.32,1.05
u1960248493810039449,0,3464,3958,968,5.96,32,2,-0.48,0.53,0.59,0.36
u2459306493163768397,0,4141,2231,1788,4.77,16,0,-0.04,0.41,0.58,0.73
u4917922366732636611,0,2254,1859,0,8.9,18,2,-0.2,0.29,0.42,0.72
u1472467131473235258,0,1995,1512,2015,1.16,14,2,1.08,0.92,0.35,0.36
u4549016119812241327,1,1061,22477,3001,221.61,8,3,-0.76,1.17,0.88,0.22
u4406249242713671581,0,2468,507,478,6.27,22,1,0.26,0.69,0.23,1.15
u3736870462588860935,0,2392,3464,1772,7.74,22,2,-0.26,0.03,0.38,0.6
u9205636319383929027,1,438,17377,8148,135.73,3,6,-0.64,0.36,0.82,0.25
u7127679932817187443,0,1881,1705,2007,0.43,9,0,0.36,0.69,0.16,0.0
u5924090343962314189,0,1909,3470,0,7.91,8,0,0.51,0.68,0.33,0.81
u8838937595114674477,0,2532,1964,1520,2.59,23,1,0.41,0.57,0.59,0.78
u1396408501285009428,1,903,0,10232,200.15,31,1,-0.36,1.34,0.57,0.36
u8290725214435500357,1,750,0,1660,208.43,23,4,-0.55,0.59,0.8,0.31
u3492375421039960880,1,0,21247,3903,222.41,12,0,0.55,1.32,0.56,0.37
u6703464010771625619,0,1399,1755,1466,5.51,9,1,0.22,0.82,0.02,0.74
u8526222937121269392,0,1651,3459,1994,9.25,1,2,0.34,1.08,0.19,0.63
u5548977981532875364,0,1701,1364,1032,2.21,23,1,0.54,0.88,0.13,0.93
u1031889643221932958,0,2116,4486,1213,9.27,22,2,-0.2,0.55,0.28,0.28
u8801257768436271986,0,1195,4837,2352,3.65,8,0,1.23,0.26,0.29,0.83
u7021386183729065363,0,2648,2933,1920,7.47,39,2,-0.13,0.6,0.23,1.17
u8704282416883679432,0,2886,3904,2386,2.5,21,0,0.37,0.16,0.51,0.64
u5507129957139724581,0,1907,2518,2702,8.95,23,0,-0.36,0.0,0.11,0.78
u4130833056356513378,0,1837,3199,1921,0.87,20,0,0.8,0.4,0.26,0.8
u8580240855970287047,1,1519,185,7513,137.38,48,3,-1.14,1.28,0.42,0.59
u3738451080262971409,1,1167,171,5009,105.0,41,0,-0.59,0.44,0.79,0.6
u4427064946861158410,1,408,14985,777,44.46,0,3,1.36,1.67,0.82,0.6
u4705404196645841847,0,1380,3911,714,2.3,9,3,0.18,1.11,0.52,0.08
u7196595004683814451,0,2312,0,0,4.27,8,1,0.01,0.89,0.23,0.64
u9951128258202239839,0,2446,2739,919,7.08,27,5,0.4,0.53,0.29,0.91
u7327422803270631020,0,1637,0,1473,4.88,18,0,0.79,0.1,0.16,0.55
u7825905992742567611,0,3137,2921,62,1.18,17,0,0.95,0.23,0.34,0.32
u4586721365110025544,1,841,0,5052,24.24,37,3,-0.23,0.97,0.79,0.49
u9032278624023382380,0,1815,0,747,3.43,2,3,1.03,0.43,0.37,0.52
u4008533439947855134,0,1663,592,2295,5.86,37,0,0.73,0.0,0.48,0.57
u7122341544545959429,1,0,17845,1750,201.58,33,2,0.21,0.86,0.62,0.19
u7098493645226353790,0,2003,1591,642,3.43,25,0,0.7,1.0,0.48,1.02
u4822862283196201776,0,1771,2863,1208,0.0,15,1,0.26,0.72,0.21,0.67
u9843525189916685547,0,2754,0,310,13.87,16,3,-0.39,0.47,0.32,0.69
u1801352156112229876,1,0,17026,2266,0.0,5,0,-0.45,1.08,0.83,0.41
u9392428978940169031,0,1844,2843,800,6.05,14,3,0.43,0.67,0.31,0.64
u7918482616885529915,0,2875,1387,1434,0.48,22,5,0.12,0.43,0.47,0.52
u5847818147462550995,0,1759,6134,422,1.85,10,2,0.82,0.53,0.43,0.71
u4649306169720340634,1,312,455,0,0.0,33,8,0.08,0.38,0.57,0.08
u2352386412282269029,1,934,17881,4424,43.72,5,0,0.71,1.0,0.82,0.09
u6066868384456453896,1,419,22006,3243,76.32,3,3,-0.96,1.17,0.68,0.37
u8370551158359807805,1,375,73,7562,149.25,3,1,-0.55,0.83,0.56,0.25
u4121270574491791566,1,261,0,1218,0.0,50,6,-0.19,1.71,0.81,0.18
u5225484151083567612,0,3087,714,1374,2.16,0,1,-0.29,0.8,0.32,0.83
u7150617921936539045,1,769,175,6801,65.27,0,7,-0.68,1.27,0.92,0.68
u7556116344171557828,1,1144,0,5631,16.71,37,5,-1.18,0.6,0.89,0.35
u8739620016086237115,0,3411,2601,1283,7.81,18,1,1.27,0.82,0.54,0.8
u4011662382634323137,1,300,0,4037,73.94,13,4,0.16,0.76,0.63,0.42
u5403443814380840584,1,1249,139,4982,179.92,0,0,0.06,1.25,0.95,0.64
u7709342620393901703,0,1805,2244,1045,4.13,15,0,0.2,0.62,0.56,0.53
u7007688755126045236,1,1290,0,3489,199.02,4,6,2.41,0.76,0.77,0.34
u8459748971967212407,1,1256,34280,4860,145.28,23,1,0.44,0.43,0.75,0.29
u2511965353711173165,0,1353,4554,1642,4.07,26,0,-0.47,0.51,0.34,0.22
u2421738019434723739,0,2503,3377,1723,8.04,37,1,0.24,0.25,0.05,0.52
u1200611029352977061,0,1709,0,1509,7.4,19,0,0.57,0.34,0.67,0.16
u2083205618913692335,0,2323,3618,0,3.42,21,1,0.3,0.23,0.32,0.32
u4994520131881715654,0,2287,1025,765,2.82,17,0,0.89,0.71,0.18,0.46
u4238798906565218902,1,367,0,3987,101.84,51,2,-3.08,0.51,0.69,0.14
u8229728385617140686,0,2525,1858,1532,10.97,12,0,0.03,0.44,0.5,0.95
u1530045486164036710,0,1394,2785,660,9.66,21,2,0.53,0.42,0.32,0.61
u5929487366891552303,1,2126,34465,6875,122.57,14,9,0.01,1.19,0.74,0.52
u3997375932780289930,0,2527,3682,1049,11.59,12,2,0.73,0.63,0.53,0.7
u7595155659929256914,1,825,11327,9706,37.29,40,6,0.49,1.04,0.57,0.25
u8338727827128852287,0,1584,577,2360,7.14,17,3,0.31,0.36,0.06,0.24
u3242121839853503731,0,715,2290,1732,3.69,20,2,1.19,0.33,0.45,1.02
u8928530923179449619,0,2174,7255,0,0.0,37,0,0.76,0.21,0.25,0.35
u6267755101362601019,0,2107,1589,1241,2.36,16,2,0.09,0.13,0.21,0.44
u8802879554133713886,0,3005,5429,1544,0.0,29,2,0.38,0.99,0.2,0.83
u4057351802756251135,1,650,10,7772,125.82,31,4,1.01,1.33,0.42,0.3
u1312142371775813402,1,545,69,3526,119.46,2,9,0.39,0.57,0.65,0.26
u5310025413583663086,0,3202,2218,329,8.9,9,1,0.68,0.38,0.23,1.1
u9907852235600521626,1,1157,164,6186,0.0,55,5,-1.37,0.61,0.65,0.59
u9801250990484198229,1,603,2149,4592,127.34,12,2,-0.65,0.66,0.46,0.18
u3310882501082718329,0,2722,3476,1978,3.91,0,2,0.44,0.0,0.31,0.64
u4820029984916998484,1,746,7107,1198,62.63,5,8,1.26,1.39,0.78,0.67
u1429671394335615740,0,1526,3913,1104,4.16,23,3,0.29,0.55,0.31,0.87
u8019336206158886040,0,2110,2720,3054,4.79,23,3,-0.39,0.43,0.49,0.31
u1007963612931012216,1,646,131,4535,105.62,9,2,-0.94,0.19,0.85,0.16
u8034808329500340703,0,2654,5486,0,6.64,20,0,0.4,0.67,0.02,0.88
u5045923489969805837,0,1778,4238,1451,4.42,16,2,-0.13,0.32,0.17,0.77
u2169234106954529137,0,1151,3667,259,1.54,42,0,0.18,0.0,0.17,1.02
u9753119413185115901,0,1790,1620,1480,0.0,7,0,0.08,0.33,0.42,0.47
u8750597957535987543,1,922,14941,5395,136.42,11,3,0.79,0.51,0.58,0.56
u1548870561401438090,0,3200,1415,859,15.76,7,1,1.61,0.63,0.13,0.99
u2962834057200185542,1,523,195,2589,101.43,49,0,-1.22,1.19,0.79,0.47
u3640957300661842493,1,1056,19364,2023,0.0,51,4,0.39,1.18,0.61,0.6
u1793832058194893102,1,1467,213,2093,223.56,36,5,0.62,0.78,0.86,0.24
u4938813163962052975,1,307,0,4898,138.82,4,4,-0.43,1.14,0.63,0.49
u9593410638411113787,1,969,9899,4026,115.22,42,4,-0.59,1.13,0.88,0.6
u7373953366636663098,0,1863,3371,854,9.78,3,2,-0.85,0.55,0.02,0.21
u6226720492256226057,1,1985,142,5562,168.79,13,4,0.74,0.31,0.82,0.45
u4803425249785767052,1,641,0,1621,140.49,14,3,1.08,1.05,0.95,0.91
u6194798610603052245,0,2822,2050,904,0.0,17,4,-0.54,0.19,0.59,0.38
u2671091509396571534,1,158,69,1457,60.31,7,6,-1.81,1.42,0.52,0.23
u3819990989601080466,1,2358,23977,2191,97.58,36,1,0.16,1.28,0.42,0.28
u7443043381873448564,0,1572,2170,1104,4.69,12,1,-0.42,0.49,0.29,0.88
u2379895805517344540,1,2166,13297,4433,137.32,5,8,-1.16,0.22,0.61,0.48
u9609733250343315957,0,3182,3115,979,0.21,10,4,-0.7,0.14,0.09,1.09
u8635908650109236852,1,650,15992,5656,260.97,8,5,-0.55,1.1,0.71,0.26
u6483865307552804867,1,689,66,10231,121.99,23,13,0.6,0.91,0.64,0.37
u6212309179889398426,0,2208,3405,743,6.7,10,3,0.85,0.9,0.37,1.01
u9889521231000098998,0,2781,0,1023,8.99,16,0,-0.19,0.79,0.25,0.28
u2661750628715598483,1,1005,19299,3786,147.66,47,5,0.65,1.59,0.83,0.69
u1197032883040483963,0,3012,408,594,7.15,23,0,0.77,0.83,0.37,0.0
u5384323842326290643,0,1384,54,1734,7.46,18,0,0.14,0.53,0.16,0.59
u5001133470638241760,0,1973,1704,0,0.0,2,3,0.08,0.05,0.17,0.38
u1835421381318622939,0,1702,0,1366,0.46,17,1,0.13,0.81,0.34,0.49
u1924504048066908476,1,2116,7718,1848,165.49,37,0,0.79,0.33,0.77,0.52
u4603167405808329605,1,281,3697,6588,198.88,29,1,0.0,0.55,0.81,0.03
u9787996866047183343,1,2817,17422,5547,147.17,9,4,-0.12,0.76,0.72,0.54
u9094437567156461686,1,1032,181,0,56.86,21,2,0.05,1.41,0.74,0.53
u9319027243686634204,1,1314,41,2507,53.72,34,1,0.17,1.06,0.62,0.16
u7183791308056110746,0,1145,3170,2198,2.66,15,4,0.62,0.53,0.29,0.7
u4448765014251717100,1,583,0,6891,4.3,38,0,-0.81,0.94,0.87,0.48
u5540317341829435867,1,720,32813,730,25.34,10,4,-0.14,0.21,0.78,0.44
u8453195317257528660,0,2885,4798,463,1.01,3,0,0.03,1.03,0.44,0.57
u1730162668621646675,0,2461,1260,283,0.0,12,2,0.05,0.73,0.02,1.36
u8981443521346830660,1,1916,20364,3911,243.24,46,5,1.33,1.07,0.96,0.1
u1268834068526935051,0,971,0,782,12.34,3,2,0.09,0.44,0.1,0.63
u5953668952426373978,0,1998,2723,1806,8.39,22,2,0.79,0.3,0.08,0.52
u1730996300525646950,1,1546,20451,4176,84.14,38,2,-0.48,0.7,0.91,0.34
u6290726535403926864,0,2075,6415,1899,7.9,23,0,0.18,0.2,0.12,0.35
u7437549211591979300,0,1637,3258,1413,0.0,19,1,-0.44,0.15,0.12,1.14
u8543870359279833429,0,26,3820,851,0.0,25,0,0.23,0.32,0.16,1.19
u8366591611837797019,0,1956,4063,0,11.31,27,1,-0.33,0.23,0.33,0.74
u7520918456715196257,0,4348,2308,1138,2.0,19,3,-0.82,0.0,0.3,0.8
u7866986433776302519,1,1801,7902,1507,0.0,41,6,-2.46,0.85,0.63,0.11
u9498964676247933876,1,864,121,5184,202.08,44,4,-0.3,0.57,0.75,0.06
u9893249887307378089,1,743,0,4763,7.65,40,8,-0.65,0.88,0.41,0.77
u9618323642021452452,1,262,11846,4572,86.59,13,7,0.66,0.72,0.9,0.87
u3200136832640373996,0,1244,4101,573,2.33,21,0,1.69,0.27,0.35,0.57
u4580655085428177977,1,1160,274,6991,145.15,39,4,-0.26,1.26,0.93,0.45
u7752219618679650188,0,1712,136,1155,5.53,5,4,0.83,0.59,0.39,1.09
u1092538354799005239,0,2165,3497,2731,2.38,20,0,0.6,0.28,0.42,1.02
u3479379015597627491,0,263,0,2944,8.78,25,2,-0.31,0.29,0.5,0.0
u6893197781160674804,0,2075,1339,1054,7.45,22,1,-0.9,1.09,0.25,0.34
u1044027365384262247,1,1774,4910,4542,178.05,1,5,0.26,1.23,0.7,0.17
u2432790858392286896,1,0,9475,3607,136.25,10,2,1.34,0.0,0.68,0.53
u7373089964770450213,1,1635,32261,5021,0.0,7,7,0.21,0.91,0.75,0.09
u5505028149513407726,1,0,0,3329,195.27,9,4,1.17,1.36,0.51,0.39
u2036901534893123962,0,0,1862,2313,5.45,22,0,0.36,0.64,0.43,0.59
u4957655944846351118,0,1455,4528,2150,3.11,14,3,-0.51,0.0,0.12,0.29
u8754808182608508680,0,3071,936,1848,4.89,21,2,0.7,0.89,0.12,0.12
u7019134887800452848,0,2809,725,1104,0.0,23,0,0.38,1.02,0.19,0.53
u3259404934721612675,0,1837,6845,1958,0.0,4,3,0.7,0.38,0.33,0.66
u6555148155217286943,1,1671,19286,5362,204.09,25,2,-1.73,1.66,0.8,0.58
u8136319918175346715,1,1268,234,2007,150.69,32,9,-0.15,0.72,0.52,0.58
u8426412167704358679,1,0,314,2855,79.33,10,2,-2.08,0.26,0.59,0.48
u3843929554870919549,1,1396,0,2214,104.02,29,6,-0.42,0.83,0.65,0.12
u9870560642784619367,0,1486,3512,0,6.09,5,2,0.25,0.7,0.59,0.53
u6443740178890105795,0,1814,4214,517,12.63,15,0,0.03,0.86,0.23,0.68
u8035246396480201497,0,1727,247,781,12.78,13,2,0.47,0.54,0.53,0.64
u7836254803411653421,1,0,164,4041,11.67,3,0,1.4,1.2,0.94,0.36
u5644311273081554498,1,639,16430,2912,119.31,23,7,0.62,0.89,0.64,0.51
u9671672225286208909,0,1601,1725,1307,6.06,17,1,-0.87,0.34,0.26,0.89
u6288981943394190516,0,1867,3800,1399,6.33,17,1,-0.11,0.48,0.03,0.55
u5245380679544332535,0,2784,0,735,4.95,11,0,1.04,0.72,0.59,0.61
u5230748767077690744,1,1087,0,1271,147.52,0,6,-0.39,0.88,0.46,0.74
u4735725988418600618,1,670,13932,3293,119.29,4,5,-0.81,0.97,0.9,0.47
u5974660781730516391,0,2491,3025,289,1.63,20,2,-0.16,0.63,0.38,0.82
u6898668088489845611,0,1913,3601,1680,5.83,23,0,-0.52,0.48,0.46,0.45
u1045790551454120466,0,2110,0,1322,7.13,17,0,0.26,0.96,0.43,0.8
u1398785032071781858,1,674,4324,6555,122.64,43,5,-1.6,1.08,0.52,0.46
u3671429892319235948,0,474,1464,0,8.56,6,5,0.19,0.29,0.21,0.61
u1536422501732976861,0,1515,153,842,6.38,22,0,-1.02,1.12,0.13,0.31
u6018047808923158292,1,1802,4486,6348,115.68,45,6,2.48,1.22,0.52,0.04
u8968615616438986234,1,976,232,3035,66.52,40,2,-0.09,0.86,0.91,0.19
u7264832181097057646,0,1128,415,1728,0.9,19,0,-0.13,0.01,0.31,0.59
u3739404253257741357,1,0,473,4294,138.41,44,4,-0.11,1.43,0.47,0.16
u8546793757476010449,1,645,244,7399,22.73,7,7,-0.09,0.25,0.95,0.25
u6582607775085699476,1,746,142,6477,85.61,14,3,-0.97,0.4,0.33,0.4
u6986497807286711557,1,0,7371,270,170.34,1,1,-0.75,0.4,0.66,0.44
u9316619258155749013,1,501,153,3165,37.77,3,6,1.36,0.72,0.44,0.26
u1722777712473108474,1,446,11264,4718,164.31,36,12,-0.27,0.97,0.67,0.26
