id,label,account_age_days,followers_count,following_count,post_frequency_per_day,avg_word_count_per_post,avg_hashtags_per_post,avg_sentiment_score,reply_to_post_ratio,urls_per_post_ratio,bio_complexity_score
u6047033855092773126,0,1177,2536,1878,4.94,1,3,0.67,0.77,0.21,0.54
u1668359841217888043,0,2463,5017,564,3.8,29,0,0.78,1.09,0.18,0.71
u4941461740602181841,0,1665,5461,406,6.47,17,0,0.04,0.02,0.48,0.78
u2113838325993131168,0,1323,1401,787,1.42,23,0,0.86,0.73,0.25,0.38
u8580373670691034927,0,1981,1517,563,4.94,16,1,-0.01,0.55,0.06,1.06
u9165621709109893524,1,1380,23174,2820,154.74,13,4,-1.88,1.23,0.89,0.18
u8888806873320801045,0,2013,1030,1163,0.0,12,0,-0.02,0.58,0.29,1.13
u2479005839568693833,0,2758,2345,2354,5.61,24,0,0.22,0.62,0.38,0.0
u6358448184725126347,0,2488,0,713,10.47,18,0,0.9,1.03,0.19,0.59
u2556834311319503912,0,3232,2167,1186,7.94,21,0,0.08,0.01,0.35,0.98
u8960684207408793404,0,1670,0,1960,3.12,18,2,0.07,0.54,0.3,0.21
u6846311358453684322,0,2220,1799,1381,5.27,31,2,-1.1,0.26,0.39,0.95
u6236654784821703902,0,2599,0,1331,0.0,8,0,0.58,0.88,0.35,0.0
u8331722201779108403,1,620,97,2467,124.69,2,0,0.56,1.39,0.44,0.56
u6195149111858860150,0,2309,4984,827,7.6,14,1,1.0,0.18,0.11,0.4
u3127172349117269302,1,1142,225,10091,216.33,6,0,2.54,1.02,0.76,0.51
u2947243754902690125,0,452,945,2315,7.17,15,0,1.15,0.67,0.42,0.77
u7948061476693140881,0,1452,6177,91,3.47,29,2,0.53,0.33,0.59,0.53
u5231637341725255882,0,2320,3529,279,5.73,20,0,-0.35,1.33,0.25,0.75
u4476175804453783340,1,400,29838,3376,286.44,3,4,0.5,0.95,0.65,0.46
u9728211952976271298,0,974,618,0,5.66,0,1,-0.31,0.11,0.23,0.53
u8993573608569257449,1,989,9034,4518,160.37,36,8,0.53,0.88,0.63,0.06
u5448586414945389846,0,341,7662,2307,6.82,16,1,0.84,0.68,0.43,0.64
u1156538785185459688,1,429,7093,766,63.61,43,6,0.01,0.98,0.92,0.58
u6392823480758075067,1,768,0,3940,141.74,49,3,3.36,0.91,0.86,0.31
u1179182721360591442,1,120,116,4096,31.03,6,0,-1.53,0.26,0.98,0.47
u7530940308581436007,1,1149,16386,816,106.58,3,2,-1.15,1.24,0.7,0.42
u3261174673567071895,0,1098,3052,2074,4.66,23,4,0.46,0.8,0.3,0.62
u1315709947471710161,1,342,11748,4729,114.15,3,2,1.33,1.07,0.93,0.39
u1420908227750534754,1,527,20346,4243,143.38,11,1,0.78,0.62,0.67,0.48
u2499863089192716782,0,1624,3124,1412,6.2,19,3,-0.56,0.11,0.09,0.48
u9892782935849999005,1,1174,114,6550,62.87,41,2,0.15,0.21,0.81,0.68
u3452097128214544477,1,1223,14537,4613,5.73,6,0,0.24,1.28,0.58,0.62
u5337623280414403137,1,1215,5330,3616,151.95,34,3,-1.02,1.68,0.82,0.33
u4819667558118831951,1,87,285,2702,129.53,39,1,0.21,1.32,0.69,0.32
u4067260143673233174,0,1656,96,423,0.98,19,0,0.97,0.39,0.16,1.26
u2022524579431975129,1,873,9736,6653,108.43,46,2,0.67,1.08,0.52,0.14
u5793110185254720647,0,3175,1424,0,2.05,21,0,-0.63,0.14,0.08,0.44
u8318329742558983256,1,679,17420,6937,37.14,4,1,0.82,0.88,0.93,0.52
u3019851269701057065,1,898,274,0,233.02,7,9,-0.17,0.91,0.78,0.18
u6366222433829045483,1,0,8285,6171,69.23,32,4,0.16,0.48,0.71,0.57
u1277615003226362516,1,1462,885,5617,301.26,25,5,-0.41,0.62,0.94,0.58
u3735716424205108660,1,1224,12721,4770,237.93,8,0,1.64,0.86,0.79,0.11
u4420064832162339673,1,1922,1830,7993,246.56,56,3,0.92,0.8,0.61,0.41
u1342115135253673598,0,2716,3104,1269,1.46,0,0,0.1,0.44,0.26,0.44
u3080628282442001411,0,1798,4456,0,5.01,13,2,1.0,0.2,0.6,0.44
u8051577603968084911,0,1309,2444,505,9.22,16,2,0.91,0.0,0.06,0.41
u3988652620044994039,1,0,276,4553,105.03,13,2,-0.3,1.38,0.89,0.59
u6924185219766066507,0,1535,1897,1689,9.07,17,0,-0.79,0.37,0.51,0.62
u4111544329473209441,0,2618,3438,779,0.0,11,1,-0.93,0.68,0.16,0.94
u4762663528163489327,1,993,36041,173,44.57,62,2,-0.77,1.15,0.71,0.89
u1491677761808390409,1,0,307,2822,97.02,27,9,0.34,1.1,0.76,0.47
u2837657545391819879,0,2583,1564,192,5.88,12,1,0.3,0.31,0.15,0.97
u4084994544625203225,0,2686,5349,130,10.89,20,1,0.6,0.23,0.33,0.31
u6189998562724779307,1,704,6246,4542,0.0,33,0,0.77,1.02,0.79,0.42
u7107760425609778767,0,3062,1951,1242,10.27,19,1,0.15,0.63,0.11,0.3
u6446604998531086222,0,3507,2732,1443,5.26,8,0,0.61,0.84,0.2,0.56
u9639860610230518839,1,580,0,6481,104.68,9,8,1.51,1.33,0.74,0.41
u7282530408316936429,0,3083,3248,437,7.02,15,1,0.49,0.45,0.35,0.64
u6039301221981347985,1,1030,0,6967,0.0,29,2,0.03,1.15,0.59,0.19
u2491835241643239741,0,1606,2196,1025,5.52,23,3,-0.41,0.96,0.41,0.73
u4231879096765856078,0,2304,4224,1223,9.41,18,3,-0.29,0.2,0.16,0.86
u7043754829867037060,1,447,0,2859,56.58,4,8,0.77,0.52,0.93,0.55
u1772092537814494892,0,2108,1698,0,6.71,28,2,0.16,0.76,0.47,0.36
u4527225897801348641,1,245,22136,2930,14.86,14,1,0.6,0.91,0.92,0.62
u8732168087976904813,0,786,3719,2386,3.45,15,0,0.68,0.97,0.4,0.52
u8162967661551558795,1,409,442,5968,163.4,9,2,2.35,2.06,0.67,0.08
u6071127448206327136,1,373,0,2895,183.19,51,1,-0.59,1.66,0.7,0.19
u3069698281355271080,1,718,0,6294,113.29,3,5,0.68,1.07,0.49,0.38
u8316938609017424800,0,2682,2422,0,10.09,31,0,0.62,0.56,0.22,0.52
u5499509563296420893,1,929,12573,5759,128.37,50,3,1.27,1.27,0.84,0.43
u9751725678633123298,0,2307,4444,1277,5.91,15,1,-0.15,0.21,0.11,0.69
u2885590187812347834,1,1356,18043,0,128.37,7,0,0.24,1.06,0.82,0.41
u7184940865345645137,0,1618,894,316,4.02,12,0,0.75,0.46,0.19,0.79
u6970447105697394399,1,674,4583,4307,0.0,12,3,-0.45,1.09,0.69,0.54
u4273525617418312837,1,694,2473,6538,0.68,10,4,0.81,1.14,0.59,0.65
u2922612792206126910,1,0,0,3860,0.0,30,5,0.81,0.11,0.65,0.53
u9156702345272019660,0,2289,3249,0,5.97,19,1,-0.45,0.25,0.33,1.22
u5490393421398549762,0,1966,1501,680,2.45,25,0,-0.56,0.57,0.12,0.44
u8997371211400626914,0,1305,3118,1439,1.17,9,0,2.35,0.53,0.38,0.61
u9013562928327215085,1,1761,0,918,218.13,47,10,-1.92,0.66,0.61,0.26
u8392568254566007360,1,1304,298,5199,0.0,4,6,-0.15,0.54,0.73,0.66
u2595812601562187657,1,1372,16431,5531,61.16,33,0,-1.53,1.15,0.61,0.28
u5717187537948474527,0,1686,0,702,8.23,15,2,-0.44,0.66,0.34,0.28
u5275503726334859024,1,1334,24108,8182,125.83,32,3,-0.57,1.19,0.9,0.32
u4858309615688627276,1,623,1580,4182,0.0,6,6,0.06,1.71,0.62,0.12
u8828140902970814908,1,1480,28748,1989,25.48,9,6,-1.3,0.36,0.9,0.03
u6345262978459617649,0,1126,448,825,7.03,5,1,-0.22,0.85,0.13,0.65
u1276784960966927484,1,0,163,2581,58.77,4,7,0.74,0.76,0.76,0.55
u5420860236723594696,1,182,79,1454,170.0,6,7,0.51,0.86,0.82,0.28
u4912216370710423194,0,2313,2253,127,2.5,26,2,-0.02,0.63,0.25,0.18
u3790671850437574530,0,2229,3569,357,3.9,19,0,0.18,0.54,0.08,0.28
u9833047363139832550,1,169,19645,4752,119.63,6,3,-0.3,1.3,0.47,0.49
u8490193021819076443,0,411,4418,279,3.47,15,2,-0.14,0.0,0.14,0.69
u8125285016448863184,1,297,86,1469,187.35,11,3,0.52,0.75,0.8,0.28
u3130405806498603958,0,1761,4042,1675,0.0,35,0,0.23,0.02,0.03,0.06
u6394405261868653532,0,1994,3658,1261,10.46,9,2,0.31,0.03,0.48,0.14
u4853103251541960413,0,2680,1148,2308,7.71,19,0,0.44,0.26,0.09,0.07
u7184789052552129475,1,0,79,3835,269.89,42,1,-1.14,0.85,0.75,0.7
u6924693369991443502,0,1449,2457,1954,11.32,10,2,1.04,0.3,0.21,0.82
u6519115339806304179,1,2333,35,2590,13.72,39,3,-1.19,1.12,0.77,0.15
u5803351926132380049,1,244,16275,654,0.0,9,6,1.25,0.8,0.68,0.12
u5470299691181810820,0,1931,5249,1101,5.05,18,4,1.49,0.06,0.08,0.19
u8883851648490012619,1,2410,9,3887,0.0,13,0,-1.14,0.58,0.72,0.63
u4111760759176892859,1,2345,216,3384,157.61,50,1,0.55,0.72,0.84,0.43
u4633881981891205037,0,2975,5249,2999,6.5,12,2,-0.21,0.45,0.4,0.38
u1319791735421298704,0,3176,3011,0,2.25,15,3,0.55,0.42,0.1,0.95
u5303452744670994786,1,1740,0,6446,28.99,4,8,-0.19,0.66,0.72,0.59
u9669166428091832880,1,866,198,2846,130.93,6,9,-0.16,0.91,0.56,0.34
u1068099756506244883,0,1824,5353,0,7.05,13,2,-0.14,0.78,0.39,0.27
u7224466733456476421,1,989,28,5637,108.75,35,0,1.96,1.06,0.93,0.51
u5401661266931314254,0,2330,5697,2042,12.18,26,2,-0.33,0.71,0.12,0.81
u9387033107961990469,0,1467,2959,0,8.7,35,0,0.07,0.63,0.3,0.0
u6676804142641460055,0,2526,213,1751,0.0,18,1,0.6,0.04,0.49,1.21
u8875377486248486392,1,1170,19669,7076,260.71,42,1,-0.08,1.1,0.89,0.62
u3665585249133252061,0,1971,1851,525,0.0,36,1,0.91,0.33,0.2,0.45
u2778938675692749374,1,1513,303,3207,56.41,13,2,-0.64,1.21,0.54,0.52
u4104931212907118290,0,3736,552,1978,3.2,26,1,0.14,0.29,0.21,0.58
u5718545913353433998,0,2097,1896,0,3.4,18,2,-0.78,0.64,0.43,0.76
u6616934098692500047,1,522,19003,6242,193.77,10,0,-0.87,0.99,0.9,0.31
u9375013640632394966,0,2234,1977,471,10.75,16,0,-1.01,0.0,0.23,0.68
u3627438576050689191,0,570,0,1345,2.08,7,2,0.19,0.0,0.39,0.6
u6786499329231234452,1,2160,22301,974,107.13,29,7,0.58,0.72,0.6,0.24
u8896864417102858482,0,1809,35,2309,6.32,22,1,0.37,0.56,0.39,0.82
u1080848034288205084,0,1262,2492,1221,5.59,10,1,0.19,0.77,0.3,0.23
u5548957368575344737,1,2222,0,1696,242.03,40,3,-0.15,0.62,0.61,0.42
u4795695915588875338,0,2368,434,1256,2.07,12,4,-0.61,0.29,0.2,0.64
u7809280323457651305,1,997,141,7242,0.0,11,1,0.14,0.44,0.81,0.44
u4516682694901554795,0,3069,1499,0,4.97,23,1,0.37,0.69,0.28,0.66
u8081540197471732005,1,833,9114,4191,0.0,3,5,-0.58,0.95,0.54,0.4
u6973038111761171244,1,1388,22979,5354,184.6,49,5,-0.29,1.14,0.62,0.08
u6412529614136164047,0,2280,3194,654,4.3,15,2,-0.61,0.3,0.13,0.62
u5424422999676895131,0,1279,2655,130,3.39,15,1,-0.25,0.66,0.22,0.46
u9239675259917277805,0,1122,5630,672,1.21,8,1,0.77,0.27,0.42,0.37
u3530424574525751993,0,2283,3725,1374,0.0,40,2,1.22,0.3,0.27,1.04
u5775649942385877022,1,1486,29520,1293,16.04,46,7,-1.97,1.27,0.7,0.45
u8004418210159219189,1,377,40,10659,144.48,28,4,1.39,0.5,0.8,0.19
u8038153654104714406,0,2192,2533,1617,5.57,16,2,1.73,0.22,0.39,0.81
u2959360811054607918,1,0,14870,2266,35.55,31,9,-0.92,0.95,0.97,0.72
u9626928335983678531,0,1557,2495,493,7.05,21,2,0.16,0.19,0.42,0.5
u6780467365491085277,1,608,21,207,274.87,40,8,1.5,1.29,0.83,0.67
u3308619653353655887,1,1328,83,934,161.69,42,0,0.13,0.21,0.73,0.32
u9802050508151255023,0,1571,2975,218,5.58,20,1,-0.22,1.19,0.51,0.53
u2427498825226700704,1,958,216,4717,0.0,36,2,0.14,0.46,0.92,0.48
u8198515855394233580,1,505,165,3363,12.52,13,3,0.28,1.25,0.83,0.8
u5151987285142641996,0,1560,1299,756,8.58,19,3,0.21,0.44,0.62,0.1
u3875315866053643040,0,709,2275,339,6.87,24,3,0.8,0.46,0.61,0.5
u8211426506864152976,1,1008,105,5312,212.46,30,3,-0.62,0.0,0.58,0.11
u7758247985276886207,0,3010,654,0,1.68,28,0,-0.39,0.65,0.55,0.93
u5841477354959346222,0,1583,1296,521,0.0,22,1,0.68,0.82,0.2,0.96
u1769780023066272238,0,2312,1394,1942,1.58,15,1,-0.37,0.41,0.19,0.29
u3371985704752776441,0,1310,657,678,1.03,17,0,0.13,0.63,0.14,0.42
u9155266642109489116,1,741,4610,7278,78.16,5,3,0.27,1.17,0.7,0.76
u2304071587473892775,1,0,18282,2971,142.65,37,1,0.91,0.94,0.93,0.09
u8496162887145366664,0,3384,3542,2903,5.85,9,2,1.18,0.09,0.22,0.54
u9898341058562958383,1,548,355,2177,127.52,14,3,0.21,0.33,0.56,0.49
u9490529610323686062,0,1104,336,443,8.9,15,1,0.78,0.33,0.16,0.71
u5680449870594874642,1,1846,298,5808,0.0,8,1,-1.88,0.74,0.75,0.24
u5068335836890691748,1,1419,1578,3083,113.55,41,1,-1.0,1.91,0.79,0.53
u9307706609163213365,0,2008,2574,995,0.0,12,0,0.65,0.11,0.44,0.45
u5882788965386735114,1,1068,0,3765,259.39,5,6,-0.14,0.58,0.69,0.54
u8471613544501381932,0,1837,2640,745,9.41,14,0,0.83,0.0,0.09,0.58
u5264209937599658639,1,2605,41381,2340,227.88,46,3,1.78,1.34,0.96,0.64
u7409903948814648822,0,2766,0,461,7.96,15,0,0.04,0.66,0.28,0.87
u4234086759955797672,1,1096,19540,5886,71.0,10,0,-1.16,0.84,0.9,0.85
u8536401856654158111,1,2292,84,6088,76.34,9,8,-0.03,0.49,0.67,0.15
u8345206240556044639,1,1163,11911,6590,132.57,6,3,0.02,1.07,0.62,0.02
u8319544732343989616,1,0,0,2193,288.35,2,5,-0.83,0.97,0.93,0.31
u5813917855705132580,0,2493,880,0,2.8,22,2,-0.82,0.74,0.63,1.13
u5431453741510321418,1,2473,22249,673,138.98,13,2,-1.74,1.16,0.67,0.39
u3201913864129130323,1,987,16126,2277,114.5,39,2,0.14,2.02,0.82,0.47
u5147851314414643014,1,1100,22944,6677,98.13,7,4,-2.02,1.44,0.44,0.45
u6867621665454917506,0,1533,4657,0,0.92,17,2,0.4,0.01,0.05,0.62
u9059580405832803309,0,917,316,844,0.37,17,3,0.32,0.43,0.07,0.72
u6597462158201914255,0,1753,5695,1100,3.15,19,1,1.09,1.09,0.31,0.66
u7098713090293302652,1,1291,202,9147,180.48,7,7,-1.06,2.07,0.71,0.38
u4524825405366821432,0,2786,5201,0,0.0,12,1,0.16,0.56,0.27,0.89
u2750008897277035175,1,326,3323,2257,59.97,30,7,-0.59,1.61,0.42,0.21
u9316272728613475098,0,2266,4266,1154,4.93,20,2,-0.24,0.91,0.39,0.35
u5409231287666706167,1,826,4982,4348,67.5,3,7,-0.76,0.32,0.84,0.46
u1969803892587922874,1,604,16205,5036,148.37,7,3,0.49,0.47,0.76,0.6
u4078610532017409511,1,2120,175,5748,110.49,49,5,0.97,1.37,0.77,0.35
u7721205758987248259,0,3736,3087,0,6.1,16,2,-0.57,0.52,0.24,0.62
u2127301327170784512,0,1423,1817,613,4.81,10,1,-0.17,1.12,0.04,0.0
u9122102921579984205,0,1945,464,1960,3.63,4,2,0.51,0.92,0.05,0.44
u4098379903629297639,1,0,12126,0,97.2,11,1,1.99,0.31,0.47,0.45
u8001386653614784094,0,2692,231,2400,0.72,25,0,0.77,0.69,0.18,0.44
u8067878832428674635,1,239,30116,5259,27.19,6,6,0.95,0.81,0.69,0.19
u5319268441378399023,1,221,108,2408,125.08,2,0,-0.65,1.1,0.81,0.16
u1845735852793242486,1,1129,364,1531,127.68,13,5,-0.2,0.91,0.63,0.87
u6743250946488761426,1,663,32058,5425,32.6,21,0,-0.24,0.76,0.59,0.31
u2664862048213886233,1,398,13691,4628,29.94,42,1,0.54,0.44,0.64,0.83
u5093169299676134653,1,1349,23144,2274,88.04,11,5,0.54,1.12,0.84,0.45
u4181586864988953480,1,1521,31,6983,42.53,4,9,0.38,1.92,0.9,0.26
u6675808571330341158,1,1678,225,2837,147.41,9,5,0.26,0.82,0.91,0.78
u6751417029591355577,0,3588,40,0,0.0,32,0,-0.32,0.1,0.38,1.0
u4831525868476469219,1,1787,392,3826,120.25,56,0,-1.43,0.42,0.85,0.59
u3391444126933147068,0,3164,255,736,0.76,16,0,0.1,0.71,0.14,0.55
u9111318372155180808,1,1011,59,2782,38.19,2,7,1.51,0.71,0.41,0.18
u9385024262965133840,1,1587,106,7331,198.52,22,6,-0.22,1.26,0.58,0.14
u5101354524729933166,0,1483,2763,583,0.0,32,2,0.11,0.34,0.3,0.9
u9385197248010286725,0,2923,1918,1615,3.75,12,1,-0.26,0.47,0.64,0.47
u1497373826459933164,1,775,0,3034,0.0,36,10,-0.5,0.21,0.92,0.2
u1447686172221840890,1,717,12297,3893,132.33,0,5,0.93,1.22,0.79,0.16
u9133231197076310064,0,2265,2323,807,4.67,17,3,0.91,0.6,0.31,0.04
u3654272304488723087,0,2649,1867,5,7.15,22,1,1.33,0.39,0.05,0.44
u7969438434435250567,1,1846,7524,6334,2.88,46,0,-0.27,0.68,0.81,0.44
u4767140241214128754,0,1764,2775,460,10.34,9,0,0.25,0.4,0.11,0.11
u3674621492724842156,0,2139,4643,102,11.3,22,0,0.59,0.92,0.07,0.45
u7546588666763842350,0,1727,1901,2235,0.0,30,0,0.99,0.73,0.42,0.61
u9775465752920227971,1,1501,25,4797,90.71,52,1,-1.08,0.72,0.7,0.7
u8101880995209564131,1,329,0,3808,171.35,42,0,2.39,0.93,0.24,0.44
u1117902857690260654,1,1317,13,4721,55.3,54,11,0.29,1.26,0.81,0.45
u8518860401880252646,1,918,15014,219,138.91,6,7,-0.45,0.98,0.89,0.52
u5813636395824096621,0,1201,3236,1407,10.49,27,0,-0.74,1.35,0.32,0.09
u5280003918654515990,1,108,7254,2797,122.94,30,5,0.88,1.36,0.95,0.44
u5946229614090807764,1,1650,0,1989,203.03,37,0,2.2,0.8,0.79,0.7
u6410701141893465489,0,2430,0,461,0.46,19,2,0.8,0.9,0.15,0.27
u7550398491168004415,0,873,2775,0,3.07,16,2,0.31,0.06,0.17,0.33
u3821612902811250489,0,2475,3566,828,1.67,9,1,0.93,0.0,0.7,1.21
u9272838373528117036,0,1206,2854,214,4.0,0,3,0.19,0.41,0.4,0.08
u3106353237196392303,1,1098,0,297,96.76,46,10,1.58,1.1,0.88,0.59
u7063741073507176652,1,0,19669,3080,0.0,40,0,1.19,0.89,0.54,0.08
u6903518241493009285,0,2049,4467,784,7.2,32,0,1.1,0.9,0.14,0.36
u1655597575754504209,0,526,0,0,7.66,32,2,0.43,0.36,0.44,1.13
u9012880905024867667,0,851,0,532,1.84,21,3,0.28,0.43,0.12,0.44
u7511412425717873395,0,4181,6167,1651,3.05,18,0,-0.47,0.99,0.52,0.6
u2819956772555058906,0,2153,3583,1684,5.51,6,0,1.13,0.79,0.13,0.91
u9709353292943370150,1,908,415,3976,87.57,3,3,-0.9,1.12,0.35,0.15
u3254748255925444556,0,888,0,0,6.67,20,2,-0.09,0.82,0.47,0.14
u2628530776655915917,0,1626,0,2379,4.32,12,1,0.27,0.17,0.28,0.71
u8348103563952167856,1,1143,14325,9735,107.65,5,4,-1.27,0.9,0.6,0.41
u3461500417392068833,0,1949,858,1895,9.08,12,4,-0.23,0.4,0.15,0.26
u9179601420672245128,0,819,4833,1986,7.13,4,0,0.68,0.34,0.14,0.67
u4672016206851145718,1,1536,10030,0,0.0,6,4,-0.89,0.16,0.65,0.3
u6759405727918146230,0,1630,384,856,7.97,24,0,0.8,0.02,0.59,0.94
u1070116350168652721,1,1214,273,0,192.9,3,7,-0.09,1.89,0.6,0.93
u5594384533316523245,1,957,0,4251,314.05,50,4,-1.12,1.23,0.69,0.23
u6812519017573740531,0,1916,0,1367,0.0,9,1,-0.44,0.48,0.19,0.32
u5483780356239119425,0,2350,3675,746,6.94,25,0,0.25,0.73,0.25,0.0
u9922499438943160106,0,3437,6064,1124,7.83,27,3,-0.69,1.01,0.18,0.7
u1730768323575809277,0,1001,4070,0,7.17,40,2,0.12,0.72,0.14,0.71
u2877778850222978452,1,1792,13019,2729,66.82,8,1,1.18,0.4,0.78,0.6
u4947963389708684225,0,1704,3666,982,2.9,21,0,0.23,0.19,0.48,0.18
u4119600528138170873,1,1154,0,380,260.43,43,0,0.3,1.3,0.59,0.62
u5790106774551848056,1,1703,60,5228,48.84,51,0,1.12,1.13,0.87,0.39
u2280208420982017420,1,329,31546,2422,74.1,9,8,-0.17,0.49,0.82,0.7
u5693766917240009650,0,1485,2353,1005,0.0,18,2,0.66,0.51,0.16,0.92
u6634166928869379038,1,251,0,3671,0.0,54,6,0.52,1.08,0.88,0.56
u6776354018822098096,1,1400,19978,4049,72.66,11,4,0.91,0.54,0.71,0.3
u3355129737287604677,1,1640,36,4370,0.0,34,5,-0.38,0.72,0.76,0.22
u6185724446980356093,1,1383,24032,2469,165.16,10,0,0.76,0.85,0.71,0.7
u4544659673974797614,0,1850,3628,0,12.67,21,0,0.63,0.18,0.2,0.69
u4602183713139356523,1,753,13342,5978,30.09,2,12,-1.01,0.82,0.53,0.52
u8519424503139055414,1,927,237,5706,36.44,11,3,0.71,1.19,0.4,0.61
u4854412693328075141,1,1854,0,4477,29.27,7,5,-0.63,1.35,0.61,0.67
u3837968280496516662,0,840,3511,1347,0.25,23,6,0.25,0.89,0.24,1.09
u3587839378089918693,1,1572,132,1816,0.0,5,0,0.91,0.99,0.88,0.52
u8138647556087329843,0,3062,4489,363,4.98,16,3,1.07,0.42,0.26,0.21
u1516966195198577205,1,659,12667,3253,82.89,29,7,-0.77,1.61,0.46,0.09
u7424827182961518919,1,808,64,597,114.32,0,3,1.25,0.56,0.25,0.4
u6495240688441356731,1,1638,13667,3280,168.95,25,4,-0.86,0.71,0.85,0.55
u9288769434930773792,0,1666,3277,1271,1.87,24,0,-1.15,0.66,0.35,0.27
u7054871775515546981,1,1322,43,4336,95.73,41,7,0.17,0.0,0.62,0.64
u2121673263973713070,0,1470,1805,1176,14.57,17,0,-0.16,0.71,0.14,0.29
u6012614703958501614,1,1004,13342,4465,41.24,22,9,-1.01,1.06,0.45,0.35
u8182006734355537871,1,0,0,1691,0.0,9,1,0.48,0.67,0.75,0.22
u7239376856853759512,0,3133,0,1626,6.39,25,1,-0.18,0.42,0.34,0.25
u3001654329424319292,0,2722,1263,1073,2.68,7,1,-0.14,0.0,0.48,0.35
u7471200413652278623,1,262,0,5882,123.27,9,4,0.85,1.08,0.81,0.69
u2320705462767224589,0,1415,856,2386,8.36,14,2,0.13,0.26,0.27,0.19
u1175370956713805423,1,18,118,6892,64.75,9,0,1.01,1.16,0.63,0.58
u2619047903151509545,1,906,15069,8585,195.72,18,5,-0.02,0.58,0.72,0.7
u3525868810845444231,1,1358,409,6017,214.82,13,0,0.12,0.71,0.85,0.59
u4761156403285189037,0,2252,6098,1798,10.39,11,0,0.67,0.02,0.3,0.4
u1431161645807318025,0,1741,1241,435,0.0,22,1,0.1,0.84,0.3,0.62
u3320179546831870896,1,1306,0,5676,123.33,15,4,0.63,1.58,0.65,0.29
u5314878619902862198,1,1404,30679,2034,100.62,3,6,0.57,0.51,0.87,0.31
u7727389177528885040,0,2362,3905,2621,3.68,26,1,0.45,0.28,0.22,0.62
u2465581902937023764,0,1409,1493,2582,0.92,21,0,0.62,0.27,0.12,0.77
u9156629835976982784,1,1023,11406,1872,73.34,4,0,0.92,0.94,0.42,0.14
u1669424188007943399,1,1017,0,5826,148.2,10,5,0.08,1.19,0.71,0.14
u8414588117211582150,1,957,223,6751,53.21,48,2,-0.9,1.18,0.52,0.18
u8401697184660222030,0,1890,4323,542,2.61,11,3,0.55,0.71,0.38,0.19
u9675028711498111418,1,1478,77,1728,5.62,32,3,-1.27,2.08,0.91,0.11
u5929887242468401114,0,1555,5011,1089,6.9,8,0,-0.57,0.15,0.4,0.7
u1826926706429956960,1,20,8470,5110,73.06,14,2,-0.82,1.46,0.55,0.48
u9515696591952408484,0,2113,5431,287,7.35,10,0,0.07,0.8,0.18,0.44
u2099314428231879501,0,1836,0,558,0.0,12,1,0.8,0.61,0.13,0.26
u4419022449322303315,1,156,161,5056,0.0,7,3,1.8,0.91,0.59,0.2
u3213146145040304477,1,1082,14726,2694,51.86,22,3,0.66,1.69,0.69,0.76
u4870920804464451192,1,1112,307,1671,57.36,8,7,1.13,1.18,0.9,0.4
u5090750571090421286,0,2124,5503,511,9.94,25,0,-0.26,0.61,0.66,0.82
u2212427138587329202,0,3298,3391,2780,11.6,31,0,0.48,0.6,0.08,0.62
u4559551125218525890,1,148,18012,3691,145.99,3,4,1.2,0.9,0.47,0.66
u4600738487520414513,0,2739,3222,270,12.66,27,2,-0.0,0.91,0.39,1.03
u1516384571525220026,1,439,13189,6365,93.91,21,0,0.09,0.6,0.59,0.32
u7090717501716601164,0,2481,1217,1660,3.24,17,2,-0.02,0.59,0.33,0.27
u8688562964152729162,1,887,24946,599,148.13,6,5,1.11,0.7,0.8,0.74
u5800114384988009643,0,2902,998,0,6.78,29,3,-0.0,0.38,0.38,0.95
u2699951341908668008,0,2518,3517,0,10.57,15,2,-0.48,0.86,0.03,0.7
u7327877284736052688,1,82,187,1033,109.7,20,4,0.59,0.57,0.85,0.51
u3668328047901526405,1,979,276,5336,0.0,4,4,-2.22,0.93,0.92,0.59
u2637103535107530995,0,2681,6646,1497,8.03,9,0,0.36,0.64,0.31,0.9
u3137469048025053235,1,1396,154,4643,72.96,41,2,-0.01,1.97,0.81,0.37
u6776259219008191733,1,2408,568,0,81.57,59,5,-0.58,1.22,0.72,0.41
u7153708262915244664,1,1133,2497,3607,225.68,49,8,-0.81,0.66,0.75,0.34
u9308117912529005269,1,874,179,1024,81.42,10,5,0.06,1.01,0.79,0.52
u4128422585344567266,0,657,9386,1876,3.97,10,1,0.45,0.31,0.15,0.68
u7110814460930439962,1,1486,149,3824,49.71,48,0,-0.65,1.29,0.72,0.4
u4470560852855487033,0,2314,2391,1129,13.83,4,5,1.21,0.0,0.12,1.1
u4619011642906752794,1,1588,7893,2805,100.89,40,8,0.22,0.84,0.76,0.17
u6052756883255131770,0,3277,5875,777,4.55,18,2,-0.02,1.17,0.34,0.3
u2557075494762739042,1,672,24171,120,81.83,49,0,0.14,1.17,0.71,0.5
u2633964116833004344,0,1748,3110,1486,5.33,17,2,0.28,0.73,0.27,0.75
u7321767178848402575,0,2164,49,2337,4.72,25,0,0.81,0.07,0.36,1.06
u4473643927199906551,0,1152,1300,1153,4.4,17,2,-0.62,0.56,0.26,0.52
u1602517774753386379,0,2690,1252,1015,8.52,21,0,0.8,0.0,0.2,0.2
u8601678305803457606,1,810,38,6421,128.0,54,5,-0.23,1.16,0.88,0.05
u7736616744643240959,0,1956,1188,1634,0.0,23,1,1.66,0.06,0.07,0.44
